,FIPS,STNAME,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,NHWA_MALE,NHWA_FEMALE,NHWhite_Alone,Not_NHWhite_Alone,MinorityMinority,MinorityPCT,Black,BlackPCT,Hispanic,HispanicPCT,locationID,slug,name,level,city,county,state,country,lat,long,population,aggregate,tz,cases,deaths,recovered,active,tested,hospitalized,hospitalized_current,discharged,icu,icu_current
5790,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-pa#fips:42125,washington-county-pennsylvania-us,"Washington County, Pennsylvania, United States",county,0.0,Washington County,Pennsylvania,United States,40.19,-80.25,206865,0.0,America/New_York,2098.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ri#fips:44009,washington-county-rhode-island-us,"Washington County, Rhode Island, United States",county,0.0,Washington County,Rhode Island,United States,41.47,-71.62,125577,0.0,America/New_York,1335.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5792,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-tn#fips:47179,washington-county-tennessee-us,"Washington County, Tennessee, United States",county,0.0,Washington County,Tennessee,United States,36.29,-82.5,129375,0.0,America/New_York,3877.0,58.0,0.0,0.0,44815.0,153.0,0.0,0.0,0.0,0.0
5793,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-tx#fips:48477,washington-county-texas-us,"Washington County, Texas, United States",county,0.0,Washington County,Texas,United States,30.21,-96.4,35882,0.0,America/Chicago,710.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ut#fips:49053,washington-county-utah-us,"Washington County, Utah, United States",county,0.0,Washington County,Utah,United States,37.28,-113.5,177556,0.0,America/Denver,6644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-va#fips:51191,washington-county-virginia-us,"Washington County, Virginia, United States",county,0.0,Washington County,Virginia,United States,36.72,-81.96,53740,0.0,America/New_York,1055.0,26.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
5796,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-vt#fips:50023,washington-county-vermont-us,"Washington County, Vermont, United States",county,0.0,Washington County,Vermont,United States,44.27,-72.61,58409,0.0,America/New_York,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5797,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-wi#fips:55131,washington-county-wisconsin-us,"Washington County, Wisconsin, United States",county,0.0,Washington County,Wisconsin,United States,43.37,-88.23,136034,0.0,America/Chicago,4721.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6466,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ga#fips:13305,wayne-county-georgia-us,"Wayne County, Georgia, United States",county,0.0,Wayne County,Georgia,United States,31.55,-81.92,29927,0.0,America/New_York,1262.0,33.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0
6467,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ia#fips:19185,wayne-county-iowa-us,"Wayne County, Iowa, United States",county,0.0,Wayne County,Iowa,United States,40.74,-93.33,6441,0.0,America/Chicago,158.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-il#fips:17191,wayne-county-illinois-us,"Wayne County, Illinois, United States",county,0.0,Wayne County,Illinois,United States,38.43,-88.43,16215,0.0,America/Chicago,532.0,17.0,0.0,0.0,5790.0,0.0,0.0,0.0,0.0,0.0
6469,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-in#fips:18177,wayne-county-indiana-us,"Wayne County, Indiana, United States",county,0.0,Wayne County,Indiana,United States,39.86,-85.01,65884,0.0,America/Indiana/Indianapolis,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6470,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ky#fips:21231,wayne-county-kentucky-us,"Wayne County, Kentucky, United States",county,0.0,Wayne County,Kentucky,United States,36.8,-84.83,20333,0.0,America/Kentucky/Monticello,299.0,2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6471,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-mi#fips:26163,wayne-county-michigan-us,"Wayne County, Michigan, United States",county,0.0,Wayne County,Michigan,United States,42.28,-83.28,1749343,0.0,America/Detroit,41731.0,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6472,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-mo#fips:29223,wayne-county-missouri-us,"Wayne County, Missouri, United States",county,0.0,Wayne County,Missouri,United States,37.11,-90.46,12873,0.0,America/Chicago,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0
6473,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ms#fips:28153,wayne-county-mississippi-us,"Wayne County, Mississippi, United States",county,0.0,Wayne County,Mississippi,United States,31.64,-88.7,20183,0.0,America/Chicago,1035.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6474,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-nc#fips:37191,wayne-county-north-carolina-us,"Wayne County, North Carolina, United States",county,0.0,Wayne County,North Carolina,United States,35.36,-78.0,123131,0.0,America/New_York,4720.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6475,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ne#fips:31179,wayne-county-nebraska-us,"Wayne County, Nebraska, United States",county,0.0,Wayne County,Nebraska,United States,42.21,-97.12,9385,0.0,America/Chicago,369.0,1.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0
6476,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ny#fips:36117,wayne-county-new-york-us,"Wayne County, New York, United States",county,0.0,Wayne County,New York,United States,43.16,-77.03,89918,0.0,America/New_York,550.0,5.0,0.0,0.0,59328.0,0.0,0.0,0.0,0.0,0.0
6477,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-oh#fips:39169,wayne-county-ohio-us,"Wayne County, Ohio, United States",county,0.0,Wayne County,Ohio,United States,40.83,-81.89,115710,0.0,America/New_York,1772.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6478,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-pa#fips:42127,wayne-county-pennsylvania-us,"Wayne County, Pennsylvania, United States",county,0.0,Wayne County,Pennsylvania,United States,41.65,-75.3,51361,0.0,America/New_York,291.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6479,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-tn#fips:47181,wayne-county-tennessee-us,"Wayne County, Tennessee, United States",county,0.0,Wayne County,Tennessee,United States,35.24,-87.79,16673,0.0,America/Chicago,1623.0,7.0,0.0,0.0,8758.0,20.0,0.0,0.0,0.0,0.0
6480,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-ut#fips:49055,wayne-county-utah-us,"Wayne County, Utah, United States",county,0.0,Wayne County,Utah,United States,38.32,-110.9,2711,0.0,America/Denver,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6481,37191,North Carolina,Wayne County,124246,61080,63166,39895,39389,34058,34394,68452,55794,No,44.91%,39823,32%,12878,10.36%,iso1:us#iso2:us-wv#fips:54099,wayne-county-west-virginia-us,"Wayne County, West Virginia, United States",county,0.0,Wayne County,West Virginia,United States,38.15,-82.43,39402,0.0,America/New_York,605.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7408,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-al#fips:01019,cherokee-county-alabama-us,"Cherokee County, Alabama, United States",county,0.0,Cherokee County,Alabama,United States,34.18,-85.6,26196,0.0,America/Chicago,769.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7409,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-ga#fips:13057,cherokee-county-georgia-us,"Cherokee County, Georgia, United States",county,0.0,Cherokee County,Georgia,United States,34.24,-84.48,258773,0.0,America/New_York,7318.0,102.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0
7410,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-ia#fips:19035,cherokee-county-iowa-us,"Cherokee County, Iowa, United States",county,0.0,Cherokee County,Iowa,United States,42.74,-95.62,11235,0.0,America/Chicago,437.0,2.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-ks#fips:20021,cherokee-county-kansas-us,"Cherokee County, Kansas, United States",county,0.0,Cherokee County,Kansas,United States,37.17,-94.85,19939,0.0,America/Chicago,720.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7412,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-nc#fips:37039,cherokee-county-north-carolina-us,"Cherokee County, North Carolina, United States",county,0.0,Cherokee County,North Carolina,United States,35.13,-84.06,28612,0.0,America/New_York,781.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-ok#fips:40021,cherokee-county-oklahoma-us,"Cherokee County, Oklahoma, United States",county,0.0,Cherokee County,Oklahoma,United States,35.91,-95.0,48657,0.0,America/Chicago,1428.0,8.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-sc#fips:45021,cherokee-county-south-carolina-us,"Cherokee County, South Carolina, United States",county,0.0,Cherokee County,South Carolina,United States,35.05,-81.62,57300,0.0,America/New_York,1536.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,37039,North Carolina,Cherokee County,26992,13135,13857,12328,13078,12033,12805,24838,2154,No,7.98%,376,1%,734,2.72%,iso1:us#iso2:us-tx#fips:48073,cherokee-county-texas-us,"Cherokee County, Texas, United States",county,0.0,Cherokee County,Texas,United States,31.84,-95.17,52646,0.0,America/Chicago,1647.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7611,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-al#fips:01027,clay-county-alabama-us,"Clay County, Alabama, United States",county,0.0,Clay County,Alabama,United States,33.27,-85.86,13235,0.0,America/Chicago,767.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7612,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ar#fips:05021,clay-county-arkansas-us,"Clay County, Arkansas, United States",county,0.0,Clay County,Arkansas,United States,36.37,-90.42,14551,0.0,America/Chicago,499.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7613,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-fl#fips:12019,clay-county-florida-us,"Clay County, Florida, United States",county,0.0,Clay County,Florida,United States,29.98,-81.86,219252,0.0,America/New_York,6155.0,127.0,0.0,0.0,57035.0,0.0,0.0,0.0,0.0,0.0
7614,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ga#fips:13061,clay-county-georgia-us,"Clay County, Georgia, United States",county,0.0,Clay County,Georgia,United States,31.63,-84.98,2834,0.0,America/New_York,124.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
7615,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ia#fips:19041,clay-county-iowa-us,"Clay County, Iowa, United States",county,0.0,Clay County,Iowa,United States,43.08,-95.15,16016,0.0,America/Chicago,579.0,4.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7616,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-il#fips:17025,clay-county-illinois-us,"Clay County, Illinois, United States",county,0.0,Clay County,Illinois,United States,38.75,-88.49,13184,0.0,America/Chicago,335.0,14.0,0.0,0.0,4677.0,0.0,0.0,0.0,0.0,0.0
7617,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-in#fips:18021,clay-county-indiana-us,"Clay County, Indiana, United States",county,0.0,Clay County,Indiana,United States,39.39,-87.12,26225,0.0,America/Indiana/Indianapolis,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7618,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ks#fips:20027,clay-county-kansas-us,"Clay County, Kansas, United States",county,0.0,Clay County,Kansas,United States,39.35,-97.17,8002,0.0,America/Chicago,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7619,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ky#fips:21051,clay-county-kentucky-us,"Clay County, Kentucky, United States",county,0.0,Clay County,Kentucky,United States,37.16,-83.71,19901,0.0,America/New_York,676.0,6.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7620,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-mn#fips:27027,clay-county-minnesota-us,"Clay County, Minnesota, United States",county,0.0,Clay County,Minnesota,United States,46.89,-96.49,64222,0.0,America/Chicago,2591.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7621,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-mo#fips:29047,clay-county-missouri-us,"Clay County, Missouri, United States",county,0.0,Clay County,Missouri,United States,39.31,-94.42,249948,0.0,America/Chicago,0.0,0.0,0.0,0.0,6518.0,0.0,0.0,0.0,0.0,0.0
7622,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ms#fips:28025,clay-county-mississippi-us,"Clay County, Mississippi, United States",county,0.0,Clay County,Mississippi,United States,33.66,-88.78,19316,0.0,America/Chicago,718.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7623,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-nc#fips:37043,clay-county-north-carolina-us,"Clay County, North Carolina, United States",county,0.0,Clay County,North Carolina,United States,35.06,-83.75,11231,0.0,America/New_York,241.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7624,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-ne#fips:31035,clay-county-nebraska-us,"Clay County, Nebraska, United States",county,0.0,Clay County,Nebraska,United States,40.52,-98.05,6203,0.0,America/Chicago,189.0,1.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0
7625,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-sd#fips:46027,clay-county-south-dakota-us,"Clay County, South Dakota, United States",county,0.0,Clay County,South Dakota,United States,42.91,-96.98,14070,0.0,America/Chicago,852.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7626,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-tn#fips:47027,clay-county-tennessee-us,"Clay County, Tennessee, United States",county,0.0,Clay County,Tennessee,United States,36.55,-85.54,7615,0.0,America/Chicago,422.0,16.0,0.0,0.0,3908.0,13.0,0.0,0.0,0.0,0.0
7627,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-tx#fips:48077,clay-county-texas-us,"Clay County, Texas, United States",county,0.0,Clay County,Texas,United States,33.79,-98.21,10471,0.0,America/Chicago,129.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7628,37043,North Carolina,Clay County,10618,5228,5390,5063,5242,4911,5126,10037,581,No,5.47%,104,1%,293,2.76%,iso1:us#iso2:us-wv#fips:54015,clay-county-west-virginia-us,"Clay County, West Virginia, United States",county,0.0,Clay County,West Virginia,United States,38.46,-81.08,8508,0.0,America/New_York,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8493,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-al#fips:01059,franklin-county-alabama-us,"Franklin County, Alabama, United States",county,0.0,Franklin County,Alabama,United States,34.44,-87.84,31362,0.0,America/Chicago,2107.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8494,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ar#fips:05047,franklin-county-arkansas-us,"Franklin County, Arkansas, United States",county,0.0,Franklin County,Arkansas,United States,35.51,-93.89,17715,0.0,America/Chicago,551.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8495,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-fl#fips:12037,franklin-county-florida-us,"Franklin County, Florida, United States",county,0.0,Franklin County,Florida,United States,29.88,-84.81,12125,0.0,America/New_York,773.0,4.0,0.0,0.0,5567.0,0.0,0.0,0.0,0.0,0.0
8496,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ga#fips:13119,franklin-county-georgia-us,"Franklin County, Georgia, United States",county,0.0,Franklin County,Georgia,United States,34.38,-83.23,23349,0.0,America/New_York,959.0,18.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
8497,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ia#fips:19069,franklin-county-iowa-us,"Franklin County, Iowa, United States",county,0.0,Franklin County,Iowa,United States,42.73,-93.26,10070,0.0,America/Chicago,403.0,18.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8498,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-id#fips:16041,franklin-county-idaho-us,"Franklin County, Idaho, United States",county,0.0,Franklin County,Idaho,United States,42.18,-111.81,13876,0.0,America/Boise,367.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-il#fips:17055,franklin-county-illinois-us,"Franklin County, Illinois, United States",county,0.0,Franklin County,Illinois,United States,37.99,-88.92,38469,0.0,America/Chicago,1081.0,10.0,0.0,0.0,16809.0,0.0,0.0,0.0,0.0,0.0
8500,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-in#fips:18047,franklin-county-indiana-us,"Franklin County, Indiana, United States",county,0.0,Franklin County,Indiana,United States,39.41,-85.06,22758,0.0,America/Indiana/Indianapolis,91.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8501,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ks#fips:20059,franklin-county-kansas-us,"Franklin County, Kansas, United States",county,0.0,Franklin County,Kansas,United States,38.56,-95.29,25544,0.0,America/Chicago,576.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8502,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ky#fips:21073,franklin-county-kentucky-us,"Franklin County, Kentucky, United States",county,0.0,Franklin County,Kentucky,United States,38.24,-84.88,50991,0.0,America/New_York,868.0,16.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ma#fips:25011,franklin-county-massachusetts-us,"Franklin County, Massachusetts, United States",county,0.0,Franklin County,Massachusetts,United States,42.58,-72.59,70180,0.0,America/New_York,478.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8504,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-me#fips:23007,franklin-county-maine-us,"Franklin County, Maine, United States",county,0.0,Franklin County,Maine,United States,44.97,-70.44,30199,0.0,America/New_York,82.0,1.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8505,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-mo#fips:29071,franklin-county-missouri-us,"Franklin County, Missouri, United States",county,0.0,Franklin County,Missouri,United States,38.41,-91.08,103967,0.0,America/Chicago,0.0,0.0,0.0,0.0,2603.0,0.0,0.0,0.0,0.0,0.0
8506,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ms#fips:28037,franklin-county-mississippi-us,"Franklin County, Mississippi, United States",county,0.0,Franklin County,Mississippi,United States,31.48,-90.9,7713,0.0,America/Chicago,253.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8507,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-nc#fips:37069,franklin-county-north-carolina-us,"Franklin County, North Carolina, United States",county,0.0,Franklin County,North Carolina,United States,36.08,-78.29,69685,0.0,America/New_York,1490.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8508,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ne#fips:31061,franklin-county-nebraska-us,"Franklin County, Nebraska, United States",county,0.0,Franklin County,Nebraska,United States,40.18,-98.95,2979,0.0,America/Chicago,94.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
8509,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-ny#fips:36033,franklin-county-new-york-us,"Franklin County, New York, United States",county,0.0,Franklin County,New York,United States,44.59,-74.3,50022,0.0,America/New_York,86.0,0.0,0.0,0.0,29950.0,0.0,0.0,0.0,0.0,0.0
8510,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-oh#fips:39049,franklin-county-ohio-us,"Franklin County, Ohio, United States",county,0.0,Franklin County,Ohio,United States,39.97,-83.01,1316756,0.0,America/New_York,33858.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-pa#fips:42055,franklin-county-pennsylvania-us,"Franklin County, Pennsylvania, United States",county,0.0,Franklin County,Pennsylvania,United States,39.93,-77.72,155027,0.0,America/New_York,2269.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8512,37069,North Carolina,Franklin County,61475,30549,30926,21599,21301,19564,19611,39175,22300,No,36.27%,16623,27%,4736,7.70%,iso1:us#iso2:us-tn#fips:47051,franklin-county-tennessee-us,"Franklin County, Tennessee, United States",county,0.0,Franklin County,Tennessee,United States,35.16,-86.09,42208,0.0,America/Chicago,1351.0,24.0,0.0,0.0,19974.0,53.0,0.0,0.0,0.0,0.0
